ID,Calories Burn,Heart Rate,Age,Gender
3577,403.3434005,144,56,Female
3578,354.8150903,132,32,Male
3579,401.1610279,122,50,Male
3580,241.8178627,112,41,Female
3581,425.0882357,114,48,Female
3582,498.5197039,145,60,Male
3583,222.9088526,161,47,Male
3584,287.1893138,178,43,Male
3585,252.3388988,157,49,Male
3586,214.5279991,171,46,Male
3587,439.1421004,140,40,Male
3588,437.6582061,164,50,Female
3589,106.7210317,169,29,Female
3590,232.4578266,155,40,Female
3591,480.0363445,178,21,Female
3592,421.3748791,111,48,Male
3593,347.0122048,156,36,Male
3594,255.7106594,112,43,Female
3595,372.2452248,103,60,Female
3596,248.6799691,153,44,Male
3597,403.4613535,115,45,Female
3598,402.060577,111,39,Female
3599,304.6024967,126,52,Male
3600,449.3096995,174,60,Male
3601,333.4374952,163,23,Female
3602,285.1673363,167,42,Male
3603,298.7621016,152,44,Female
3604,188.7501405,176,31,Female
3605,458.6843558,175,47,Female
3606,156.7978044,158,60,Male
3607,349.6127039,123,32,Male
3608,228.5215508,150,48,Male
3609,125.2350128,127,22,Male
3610,420.8190117,164,59,Female
3611,475.7157566,129,47,Male
3612,440.4014256,135,57,Female
3613,311.2363013,119,45,Female
3614,306.5385585,131,34,Male
3615,414.5424373,120,19,Male
3616,231.847458,112,36,Female
3617,172.9115811,135,46,Male
3618,186.9854776,168,24,Male
3619,347.2456195,143,46,Male
3620,337.5255669,116,48,Male
3621,264.1588838,104,44,Male
3622,197.5982187,150,43,Male
3623,212.7034964,143,32,Male
3624,281.9328378,142,56,Male
3625,452.7994785,146,27,Male
3626,124.7956391,151,26,Male
3627,223.9752319,127,48,Female
3628,229.5116671,156,50,Male
3629,417.2234885,159,45,Female
3630,335.1485763,138,53,Female
3631,119.4544272,129,59,Male
3632,251.6618282,136,30,Male
3633,253.2649415,163,27,Female
3634,118.1174689,170,18,Female
3635,416.2038415,177,41,Female
3636,165.7760523,140,44,Female
3637,125.8676968,159,42,Female
3638,299.6448011,123,59,Female
3639,238.9462503,157,40,Male
3640,484.7971393,106,24,Female
3641,276.0571975,174,42,Male
3642,357.577653,147,53,Female
3643,428.1052554,131,31,Female
3644,182.7469951,103,29,Female
3645,372.4195874,114,31,Male
3646,254.5911112,129,34,Female
3647,263.581613,155,30,Male
3648,285.7432045,134,20,Female
3649,237.0374907,102,33,Female
3650,439.4409865,118,58,Female
3651,349.5547542,131,29,Female
3652,221.0866047,116,43,Female
3653,372.4961363,111,31,Female
3654,236.0906076,120,60,Female
3655,309.6943193,162,33,Male
3656,435.5749848,169,19,Male
3657,331.8532024,105,37,Male
3658,370.6333405,107,45,Female
3659,204.7385835,125,52,Female
3660,147.3135387,134,35,Male
3661,487.7993201,129,31,Female
3662,140.9952287,106,55,Female
3663,440.6768885,112,36,Male
3664,451.4947978,102,28,Male
3665,143.8639565,170,49,Male
3666,371.3964896,127,43,Female
3667,111.1075934,114,36,Female
3668,230.0248189,159,50,Female
3669,222.4766904,166,57,Male
3670,101.3383322,144,38,Male
3671,466.4844203,108,20,Female
3672,114.44241,155,52,Male
3673,106.2129405,166,42,Male
3674,322.8969706,132,59,Female
3675,275.2661775,125,51,Male
3676,492.9275561,114,55,Female
3677,195.360941,138,59,Male
3678,100.3351054,157,42,Female
3679,182.9380916,166,49,Female
3680,344.8186863,102,58,Male
3681,135.3515337,117,51,Female
3682,420.3930988,105,31,Female
3683,451.7030416,115,40,Female
3684,257.0625337,165,26,Female
3685,191.6138135,140,45,Male
3686,460.7106355,137,31,Male
3687,433.7894003,100,38,Male
3688,359.2171513,133,52,Male
3689,173.4957049,137,45,Female
3690,305.2797631,117,58,Female
3691,200.0830193,139,29,Male
3692,131.1283278,110,36,Male
3693,318.1866586,164,54,Female
3694,268.1101232,137,49,Female
3695,207.689682,179,54,Female
3696,208.4721912,118,18,Female
3697,406.1172486,126,42,Male
3698,381.8085412,144,21,Male
3699,175.0886807,165,45,Female
3700,247.7527702,150,52,Female
3701,346.1359928,161,29,Male
3702,467.4414186,148,44,Female
3703,105.3846245,119,59,Female
3704,192.584958,149,31,Female
3705,143.2714543,111,43,Male
3706,315.0315066,145,18,Female
3707,418.8375628,112,57,Male
3708,439.9106441,171,54,Female
3709,222.0193556,151,34,Male
3710,464.7973415,121,42,Female
3711,119.537933,156,27,Male
3712,225.096572,119,23,Male
3713,373.4975987,110,38,Female
3714,217.1910212,153,19,Male
3715,175.1059743,116,23,Male
3716,361.1776742,137,21,Male
3717,386.0274516,173,54,Female
3718,185.6908331,178,25,Female
3719,335.2427162,176,29,Male
3720,397.37073,111,20,Female
3721,445.617729,179,29,Male
3722,219.0104803,149,18,Female
3723,433.4400558,172,47,Female
3724,436.5217601,162,21,Female
3725,183.1155045,180,49,Male
3726,323.0315514,111,56,Male
3727,330.1672388,116,40,Female
3728,153.3072065,161,35,Male
3729,292.6493453,179,27,Male
3730,365.7543517,152,29,Male
3731,486.0510981,115,41,Female
3732,473.8258696,106,49,Female
3733,461.5893861,104,48,Female
3734,310.8993201,147,32,Male
3735,271.900436,153,27,Female
3736,236.1757955,111,38,Female
3737,112.7342322,144,28,Female
3738,349.6682137,127,18,Female
3739,290.4563633,136,39,Female
3740,188.8109096,166,30,Female
3741,380.0338934,107,32,Male
3742,390.7179192,122,26,Male
3743,225.6130589,178,41,Male
3744,364.5966001,142,31,Female
3745,130.1887728,152,32,Female
3746,222.8112515,113,57,Female
3747,384.0510022,180,42,Male
3748,380.6832405,126,29,Male
3749,363.5128367,180,59,Female
3750,369.2260798,121,20,Female
3751,445.7423637,138,52,Female
3752,346.8078181,154,42,Male
3753,319.0536282,102,34,Female
3754,124.8210911,164,37,Female
3755,172.2331248,156,52,Female
3756,317.4605793,166,19,Female
3757,352.5260622,111,28,Female
3758,201.0952302,110,39,Female
3759,119.521124,150,43,Male
3760,187.78172,110,50,Female
3761,270.9748143,124,52,Male
3762,412.0852992,157,25,Male
3763,316.6605292,152,50,Male
3764,452.883114,112,41,Female
3765,215.050681,143,26,Male
3766,289.9030751,161,44,Female
3767,181.5485547,169,30,Female
3768,183.5200196,161,36,Male
3769,313.4529658,102,27,Male
3770,196.7477564,148,54,Male
3771,131.5226883,102,36,Female
3772,432.3310577,180,29,Female
3773,257.1846251,133,53,Female
3774,460.5007694,117,60,Male
3775,483.3325132,159,48,Male
3776,459.1307266,139,24,Female
3777,168.6179909,145,28,Female
3778,100.9781685,139,45,Male
3779,127.1147125,120,41,Female
3780,207.1846934,116,36,Male
3781,377.3196268,168,19,Female
3782,343.8777198,171,29,Female
3783,199.3423596,120,44,Male
3784,157.1553743,156,60,Male
3785,384.1270014,131,50,Male
3786,468.1403423,101,34,Male
3787,488.0546584,178,44,Male
3788,470.5876562,136,52,Male
3789,351.641693,140,58,Male
3790,249.57095,145,58,Female
3791,273.9136555,127,43,Female
3792,460.0238197,135,50,Female
3793,139.136408,108,23,Female
3794,122.2486384,122,26,Male
3795,357.5238228,102,31,Female
3796,205.5650502,146,33,Male
3797,353.7524222,142,23,Female
3798,130.0242748,174,57,Male
3799,277.5929374,175,30,Male
3800,166.9390285,146,24,Male
3801,341.1315773,146,31,Female
3802,163.5345664,146,20,Male
3803,125.9378093,165,50,Male
3804,221.7956393,131,43,Female
3805,159.0652737,170,25,Female
3806,229.2668065,124,23,Female
3807,197.0899788,173,55,Male
3808,305.8598025,142,35,Female
3809,485.0544566,162,51,Female
3810,315.8168438,142,42,Female
3811,290.6208015,117,27,Female
3812,321.1034493,124,55,Female
3813,171.9915578,126,47,Female
3814,121.8009446,127,31,Male
3815,379.4608809,120,60,Female
3816,101.478451,111,57,Male
3817,378.5129746,159,59,Male
3818,395.6069079,177,23,Female
3819,402.1277627,116,59,Male
3820,266.3556427,129,27,Male
3821,279.7383338,150,54,Male
3822,455.4369445,124,49,Female
3823,403.5773116,118,41,Male
3824,158.5321101,138,23,Female
3825,126.1119268,140,53,Female
3826,450.7402852,174,34,Female
3827,155.6118356,109,42,Female
3828,176.3188783,163,52,Female
3829,168.0431779,110,33,Female
3830,441.1737811,161,23,Male
3831,397.7675437,110,58,Female
3832,319.9871946,123,58,Female
3833,380.298501,137,41,Female
3834,436.7862216,120,49,Female
3835,370.8609463,161,59,Male
3836,145.2608463,139,35,Male
3837,103.8066962,125,59,Male
3838,238.6176024,131,34,Female
3839,306.359743,112,54,Male
3840,334.8697347,152,29,Female
3841,372.2503255,132,24,Female
3842,158.4902193,130,53,Female
3843,235.9031182,109,38,Male
3844,409.9845768,141,52,Female
3845,421.0059955,115,38,Female
3846,274.7854532,123,41,Female
3847,334.9394789,125,45,Female
3848,398.8418172,108,35,Female
3849,188.2277617,139,59,Male
3850,113.9437147,102,56,Male
3851,485.9832702,112,55,Female
3852,274.1761399,173,42,Female
3853,132.4795193,178,37,Female
3854,137.905795,166,20,Female
3855,205.9585196,142,45,Male
3856,238.1608438,151,44,Male
3857,465.0586357,102,31,Female
3858,255.9715747,179,53,Female
3859,144.3056992,178,36,Male
3860,154.1131439,139,20,Female
3861,486.3927685,160,21,Female
3862,264.3077311,167,57,Male
3863,185.9518698,128,58,Female
3864,116.3604168,134,35,Male
